 11     7   1993          0.02       16.9443      -99.0000      -99.0000      -99.0000   
 12     7   1993          0.01       16.9443      -99.0000      -99.0000      -99.0000   
 13     7   1993          0.01       16.9443      -99.0000      -99.0000      -99.0000   
 14     7   1993          0.41       15.9708      -99.0000      -99.0000      -99.0000   
 15     7   1993          0.12       12.1887      -99.0000      -99.0000      -99.0000   
 16     7   1993          0.73       11.3189      -99.0000      -99.0000      -99.0000   
 17     7   1993          0.32       11.1497      -99.0000      -99.0000      -99.0000   
 18     7   1993          0.70       12.9396      -99.0000      -99.0000      -99.0000   
 19     7   1993          0.57       13.4875      -99.0000      -99.0000      -99.0000   
 20     7   1993          0.24       13.4875      -99.0000      -99.0000      -99.0000   
 21     7   1993          0.13       13.4875      -99.0000      -99.0000      -99.0000   
 22     7   1993          0.10       13.4807      -99.0000      -99.0000      -99.0000   
 23     7   1993          0.09       13.4775      -99.0000      -99.0000      -99.0000   
 24     7   1993          0.23       13.4775      -99.0000      -99.0000      -99.0000   
 25     7   1993          0.24       13.4775      -99.0000      -99.0000      -99.0000   
 26     7   1993          0.12       13.4775      -99.0000      -99.0000      -99.0000   
 27     7   1993          0.09       13.4775      -99.0000      -99.0000      -99.0000   
 28     7   1993          0.05       13.4775      -99.0000      -99.0000      -99.0000   
 29     7   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 30     7   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 31     7   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  1     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  2     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  3     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  4     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  5     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  6     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  7     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  8     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  9     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 10     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 11     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 12     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 13     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 14     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 15     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 16     8   1993          0.00        7.8227      -99.0000      -99.0000      -99.0000   
 17     8   1993          0.54        7.8227      -99.0000      -99.0000      -99.0000   
 18     8   1993          0.15        9.0022      -99.0000      -99.0000      -99.0000   
 19     8   1993          0.13       10.0871      -99.0000      -99.0000      -99.0000   
 20     8   1993          0.05       11.0797      -99.0000      -99.0000      -99.0000   
 21     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 22     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 23     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 24     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 25     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 26     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 27     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 28     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 29     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 30     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
 31     8   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  1     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
  2     9   1993          0.13       11.1629      -99.0000      -99.0000      -99.0000   
  3     9   1993          0.44       12.2386      -99.0000      -99.0000      -99.0000   
  4     9   1993          0.15       12.2386      -99.0000      -99.0000      -99.0000   
  5     9   1993          0.07       12.2386      -99.0000      -99.0000      -99.0000   
  6     9   1993          0.01       12.2386      -99.0000      -99.0000      -99.0000   
  7     9   1993          0.00        0.0000      -99.0000      -99.0000      -99.0000   
